directory,converged,nllf,aic,bic,chisquare,chisquare p-value,n_observations,effect size,chisquare(e),chisquare(e) p-value,chisquare(e) power,n_components,mu0,kappa0,prob0,mu1,kappa1,prob1,number of files,filenames
306_09,1,2591087.2984655639,5182176.5969311278,5182179.7898879787,9115.8903848872505,0.0,546674.13949999982,0.12131192767217248,9015.5437360505348,0.00024021306577859391,1.0,2,76.21872846411972,1.7733045352439203,0.5,92.53983591355967,1.7733045352439203,0.5,4,"P0093_orientationJ_ImageJ.txt, P0094_orientationJ_ImageJ.txt, P0096_orientationJ_ImageJ.txt, P0095_orientationJ_ImageJ.txt"
309_09,1,1954927.3302095027,3909856.6604190054,3909859.8533758563,5989.7605923294113,0.0,394996.68699999998,0.13060765244557598,6270.9048342347405,0.99996834818411984,1.0,2,87.82445681084636,1.1883954504381387,0.5,108.84047383779891,1.1883954504381387,0.5,4,"P0097_orientationJ_ImageJ.txt, P0100_orientationJ_ImageJ.txt, P0098_orientationJ_ImageJ.txt, P0099_orientationJ_ImageJ.txt"
312_09,1,1625891.902117125,3251785.80423425,3251788.9971911008,7630.2908094271543,0.0,358357.73800000013,0.13442724423511165,7275.9636172879273,0.00029242186591971198,1.0,2,86.00426496063257,2.426206031355044,0.5,99.59050798076781,2.426206031355044,0.5,4,"P0103_orientationJ_ImageJ.txt, P0104_orientationJ_ImageJ.txt, P0101_orientationJ_ImageJ.txt, P0102_orientationJ_ImageJ.txt"
315_09,1,2057452.2956562138,4114906.5913124275,4114909.7842692784,14967.130333208312,0.0,446559.65500000003,0.17048818602135024,14823.03365683148,0.00030009727738100622,1.0,2,80.42113959398613,2.164095881086243,0.5,94.21022244105956,2.164095881086243,0.5,4,"P0107_orientationJ_ImageJ.txt, P0105_orientationJ_ImageJ.txt, P0108_orientationJ_ImageJ.txt, P0106_orientationJ_ImageJ.txt"
318_09,1,2839831.3579222765,5679664.715844553,5679667.9088014038,12470.333190564847,0.0,594048.04340000008,0.14020105074386968,12338.293296399412,0.013936814568529243,1.0,2,79.49231860586434,1.6500534827088893,0.5,96.19020746482424,1.6500534827088893,0.5,4,"P0112_orientationJ_ImageJ.txt, P0110_orientationJ_ImageJ.txt, P0111_orientationJ_ImageJ.txt, P0109_orientationJ_ImageJ.txt"
321_09,1,1465963.2015334496,2931928.4030668992,2931931.59602375,16411.705241728239,0.0,318179.59600000014,0.21095560886519665,16287.112401018459,0.00032190034713330817,1.0,2,84.77358009502109,2.1484837524554408,0.5,97.92787910229468,2.1484837524554408,0.5,4,"P0116_orientationJ_ImageJ.txt, P0114_orientationJ_ImageJ.txt, P0113_orientationJ_ImageJ.txt, P0115_orientationJ_ImageJ.txt"
324_09,1,2487722.0450185151,4975446.0900370302,4975449.282993881,2883.808534583753,0.0,496733.57899999991,0.07070386439716092,2593.2005883100692,0.75013823348592723,1.0,2,101.99045046077664,1.0301039457755201,0.5,125.88302982896316,1.0301039457755201,0.5,4,"P0120_orientationJ_ImageJ.txt, P0118_orientationJ_ImageJ.txt, P0119_orientationJ_ImageJ.txt, P0117_orientationJ_ImageJ.txt"
327_09,1,2435426.3320634174,4870854.6641268348,4870857.8570836857,6567.0032687388739,0.0,514758.54859999992,0.11194515509935946,6611.3553612430205,0.54309795843358455,1.0,2,79.61437745947237,1.7994380469911726,0.5,95.7722520494295,1.7994380469911726,0.5,4,"P0122_orientationJ_ImageJ.txt, P0121_orientationJ_ImageJ.txt, P0123_orientationJ_ImageJ.txt, P0124_orientationJ_ImageJ.txt"
330_09,1,2627766.4678910784,5255534.9357821569,5255538.1287390077,8787.6357408855038,0.0,557266.2834999999,0.12026892088978981,8675.4062547708745,0.0086846414613285239,1.0,2,93.02877009884384,1.841440427097739,0.5,108.76017900444039,1.841440427097739,0.5,4,"P0128_orientationJ_ImageJ.txt, P0127_orientationJ_ImageJ.txt, P0129_orientationJ_ImageJ.txt, P0126_orientationJ_ImageJ.txt"
333_09,1,2142249.4868463278,4284500.9736926556,4284504.1666495064,5799.7719308634132,0.0,483401.71799999982,0.10273378829103204,5712.4003544768093,0.0018040558620276981,1.0,2,79.96495560265087,2.8691362603791424,0.5,92.92939286178853,2.8691362603791424,0.5,4,"P0130_orientationJ_ImageJ.txt, P0133_orientationJ_ImageJ.txt, P0132_orientationJ_ImageJ.txt, P0131_orientationJ_ImageJ.txt"
336_09,1,2534167.8394365823,5068337.6788731646,5068340.8718300154,25989.902627635518,0.0,562283.98410000035,0.19434217749230082,25424.879950087838,0.00039964498302647034,1.0,2,81.98768854919403,2.5040437184595636,0.5,94.25949486083056,2.5040437184595636,0.5,4,"P0135_orientationJ_ImageJ.txt, P0134_orientationJ_ImageJ.txt, P0137_orientationJ_ImageJ.txt, P0136_orientationJ_ImageJ.txt"
339_09,1,1685961.1774595459,3371924.3549190918,3371927.5478759427,4376.9872344102851,0.0,332598.45929999993,0.11492797233488447,4400.9110463905108,0.90033333596153309,1.0,2,89.5209818161689,0.8251910031203064,0.5,115.29676515357487,0.8251910031203064,0.5,4,"P0139_orientationJ_ImageJ.txt, P0141_orientationJ_ImageJ.txt, P0138_orientationJ_ImageJ.txt, P0140_orientationJ_ImageJ.txt"
342_09,1,2444648.5715570841,4889299.1431141682,4889302.3360710191,6357.1796113807432,0.0,490941.95209999994,0.11163460232982116,6086.5103328958685,0.91030678748201521,1.0,2,77.22114519183656,1.110267928597013,0.5,99.74838057904773,1.110267928597013,0.5,4,"P0143_orientationJ_ImageJ.txt, P0142_orientationJ_ImageJ.txt, P0144_orientationJ_ImageJ.txt, P0145_orientationJ_ImageJ.txt"
345_09,1,1159578.2039973245,2319158.4079946489,2319161.6009514998,2318.5310356623309,0.0,246371.00710000002,0.095012597470959664,2109.8944238867712,0.99915220143440753,1.0,2,87.13810872361623,1.8851269837806066,0.5,103.43694346001293,1.8851269837806066,0.5,4,"P0147_orientationJ_ImageJ.txt, P0149_orientationJ_ImageJ.txt, P0148_orientationJ_ImageJ.txt, P0146_orientationJ_ImageJ.txt"
348_09,1,1246785.048914152,2493572.0978283039,2493575.2907851548,11273.712686848627,0.0,262880.84029999987,0.19840922811222492,11296.985371725394,0.00036741886337399166,1.0,2,82.83809237600624,1.7430312691100318,0.5,98.1846176923606,1.7430312691100318,0.5,4,"P0152_orientationJ_ImageJ.txt, P0150_orientationJ_ImageJ.txt, P0151_orientationJ_ImageJ.txt, P0153_orientationJ_ImageJ.txt"
351_09,1,2759546.315500868,5519094.631001736,5519097.8239585869,10346.859130331693,0.0,576060.0612,0.13050272556693626,10377.914929262181,0.026633102713180201,1.0,2,68.05233134696958,1.6248408948423063,0.5,84.95502044264066,1.6248408948423063,0.5,4,"P0156_orientationJ_ImageJ.txt, P0154_orientationJ_ImageJ.txt, P0157_orientationJ_ImageJ.txt, P0155_orientationJ_ImageJ.txt"
354_09,1,2432724.9765081489,4865451.9530162979,4865455.1459731488,4711.8194064283871,0.0,478250.80370000005,0.097297413426475243,4502.3076402025163,0.93474712390710057,1.0,2,90.47105654478456,0.772856177824019,0.5,118.03541545536748,0.772856177824019,0.5,4,"P0159_orientationJ_ImageJ.txt, P0160_orientationJ_ImageJ.txt, P0158_orientationJ_ImageJ.txt, P0161_orientationJ_ImageJ.txt"
357_09,1,1152444.4492390347,2304890.8984780693,2304894.0914349202,1645.7645810590745,1.021821902068831e-237,232808.35269999993,0.081065575347959579,1515.4888874999028,0.99316461998967498,1.0,2,78.16054780053175,1.199907640125204,0.5,100.11085128593572,1.199907640125204,0.5,4,"P0164_orientationJ_ImageJ.txt, P0165_orientationJ_ImageJ.txt, P0163_orientationJ_ImageJ.txt, P0162_orientationJ_ImageJ.txt"
